"ACA","Arcosa, Inc.","29","$1.41B","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aca",
"RCUS","Arcus Biosciences, Inc.","10.42","$463.21M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rcus",
"ARD","Ardagh Group S.A.","11.97","$2.83B","2017","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/ard",
"ASC","Ardmore Shipping Corporation","5.64","$186.67M","2013","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/asc",
"AFC","Ares Capital Corporation","25.63","$205.04M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/afc",
"ACRE","Ares Commercial Real Estate Corporation","14.16","$406.37M","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/acre",
"ARDC","Ares Dynamic Credit Allocation Fund, Inc.","14.69","$337.32M","2012","n/a","n/a","https://www.nasdaq.com/symbol/ardc",
"ARES","Ares Management Corporation","20.8","$4.55B","2014","Finance","Investment Managers","https://www.nasdaq.com/symbol/ares",
"ARES^A","Ares Management Corporation","26.65","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ares^a",
"AGX","Argan, Inc.","42","$653.97M","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/agx",
"ARGD","Argo Group International Holdings, Ltd.","25.44","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/argd",
"ARGO","Argo Group International Holdings, Ltd.","66.01","$2.24B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/argo",
"ANET","Arista Networks, Inc.","220.5","$16.63B","2014","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/anet",
"AI","Arlington Asset Investment Corp","8.73","$264.92M","n/a","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/ai",
"AI^B","Arlington Asset Investment Corp","21.88","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ai^b",
"AIC","Arlington Asset Investment Corp","22.95","n/a","2015","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","23.7028","n/a","n/a","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/aiw",
"ARLO","Arlo Technologies, Inc.","7.43","$551.66M","2018","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/arlo",
"AHH","Armada Hoffler Properties, Inc.","14.99","$743.92M","2013","Finance","Real Estate","https://www.nasdaq.com/symbol/ahh",
"ARR","ARMOUR Residential REIT, Inc.","21.21","$1.07B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/arr",
"ARR^A","ARMOUR Residential REIT, Inc.","25.4609","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/arr^a",
"ARR^B","ARMOUR Residential REIT, Inc.","25.039","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/arr^b",
"AFI","Armstrong Flooring, Inc.","13.29","$343.25M","2016","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/afi",
"AWI","Armstrong World Industries Inc","68.5","$3.4B","n/a","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/awi",
"ARW","Arrow Electronics, Inc.","75.87","$6.61B","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/arw",
"AJG","Arthur J. Gallagher & Co.","76.88","$14.12B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","23.57","$1.81B","2013","Finance","Investment Managers","https://www.nasdaq.com/symbol/apam",
"ASA","ASA Gold and Precious Metals Limited","10.25","$197.72M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asa",
"ABG","Asbury Automotive Group Inc","70.51","$1.38B","2002","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/abg",
"ASX","ASE Technology Holding Co., Ltd.","3.97","$8.29B","2018","Technology","Semiconductors","https://www.nasdaq.com/symbol/asx",
"ASGN","ASGN Incorporated","63.17","$3.31B","1992","Technology","Professional Services","https://www.nasdaq.com/symbol/asgn",
"AHT","Ashford Hospitality Trust Inc","5.02","$507.21M","2003","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aht",
"AHT^D","Ashford Hospitality Trust Inc","24.73","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht^d",
"AHT^F","Ashford Hospitality Trust Inc","20.53","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht^f",
"AHT^G","Ashford Hospitality Trust Inc","20.9046","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht^g",
"AHT^H","Ashford Hospitality Trust Inc","21.281","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht^h",
"AHT^I","Ashford Hospitality Trust Inc","21.27","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aht^i",
"ASH","Ashland Global Holdings Inc.","75.76","$4.75B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/ash",
"ASPN","Aspen Aerogels, Inc.","2.74","$65.68M","2014","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/aspn",
"AHL","Aspen Insurance Holdings Limited","41.85","$2.5B","2003","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ahl",
"AHL^C","Aspen Insurance Holdings Limited","24.93","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ahl^c",
"AHL^D","Aspen Insurance Holdings Limited","23.23","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ahl^d",
"ASB","Associated Banc-Corp","21.82","$3.59B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/asb",
"ASB^C","Associated Banc-Corp","25.7219","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asb^c",
"ASB^D","Associated Banc-Corp","23.6561","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asb^d",
"ASB^E","Associated Banc-Corp","25.72","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/asb^e",
"AC","Associated Capital Group, Inc.","41.76","$943.68M","2015","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ac",
"AIZ","Assurant, Inc.","97.17","$6.03B","2004","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/aiz",
"AIZP","Assurant, Inc.","104.87","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/aizp",
"AGO","Assured Guaranty Ltd.","40.72","$4.3B","2004","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ago",
"AGO^B","Assured Guaranty Ltd.","26.0999","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ago^b",
"AGO^E","Assured Guaranty Ltd.","24.79","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ago^e",
"AGO^F","Assured Guaranty Ltd.","25.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ago^f",
"AZN","Astrazeneca PLC","36.65","$92.87B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/azn",
"HOME","At Home Group Inc.","22.72","$1.44B","2016","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/home",
"T","AT&T Inc.","30","$218.34B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/t",
"TBB","AT&T Inc.","24.78","n/a","2017","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tbb",
"TBC","AT&T Inc.","24.97","n/a","2018","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/tbc",
"ATTO","Atento S.A.","3.98","$294.16M","2014","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/atto",
"ATH","Athene Holding Ltd.","43.94","$8.78B","2016","Finance","Life Insurance","https://www.nasdaq.com/symbol/ath",
"ATKR","Atkore International Group Inc.","23.01","$1.09B","2016","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/atkr",
"AT","Atlantic Power Corporation","2.52","$275.63M","n/a","Energy","Electric Utilities: Central","https://www.nasdaq.com/symbol/at",
"ATO","Atmos Energy Corporation","97.22","$11.36B","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/ato",
"AUO","AU Optronics Corp","3.78","$3.64B","2002","Technology","Semiconductors","https://www.nasdaq.com/symbol/auo",
"ACB","Aurora Cannabis Inc.","7.4","$7.39B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/acb",
"ATHM","Autohome Inc.","71.99","$8.43B","2013","Technology","EDP Services","https://www.nasdaq.com/symbol/athm",
"ALV","Autoliv, Inc.","78.52","$6.84B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/alv",
"AN","AutoNation, Inc.","38.46","$3.46B","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/an",
"AZO","AutoZone, Inc.","849.91","$21.42B","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/azo",
"AVLR","Avalara, Inc.","40.6","$2.7B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/avlr",
"AVB","AvalonBay Communities, Inc.","190.2","$26.29B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/avb",
"AGR","Avangrid, Inc.","49.6","$15.33B","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/agr",
"AVNS","Avanos Medical, Inc.","44.86","$2.13B","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/avns",
"AVYA","Avaya Holdings Corp.","17.15","$1.9B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/avya",
"AVY","Avery Dennison Corporation","104.47","$9.06B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/avy",
"AVH","Avianca Holdings S.A.","4.67","$581.99M","2013","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/avh",
"AVA","Avista Corporation","41.32","$2.71B","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/ava",
"AVP","Avon Products, Inc.","2.5","$1.11B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/avp",
"AVX","AVX Corporation","17.74","$2.99B","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/avx",
"EQH","AXA Equitable Holdings, Inc.","18.52","$9.79B","2018","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/eqh",
"AXTA","Axalta Coating Systems Ltd.","25.84","$6.17B","2014","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/axta",
"AXS","Axis Capital Holdings Limited","55.29","$4.62B","2003","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/axs",
"AXS^D","Axis Capital Holdings Limited","23.15","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/axs^d",
"AXS^E","Axis Capital Holdings Limited","23.01","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/axs^e",
"AX","Axos Financial, Inc.","31.28","$1.91B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ax",
"AXO","Axos Financial, Inc.","25.1206","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/axo",
"AZUL","Azul S.A.","30.32","$3.42B","2017","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/azul",
"AZRE","Azure Power Global Limited","10.89","$445.83M","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/azre",
"AZZ","AZZ Inc.","44.45","$1.16B","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/azz",
"BGS","B&G Foods, Inc.","25.58","$1.69B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/bgs",
"BW","Babcock","0.5684","$95.91M","2015","Capital Goods","Building Products","https://www.nasdaq.com/symbol/bw",
"BGH","Babson Global Short Duration High Yield Fund","17.63","$353.62M","2012","n/a","n/a","https://www.nasdaq.com/symbol/bgh",
"BMI","Badger Meter, Inc.","53","$1.54B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/bmi",
"BCSF","Bain Capital Specialty Finance, Inc.","19.99","$1.03B","2018","n/a","n/a","https://www.nasdaq.com/symbol/bcsf",
"BHGE","Baker Hughes, a GE company","24.35","$26.78B","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/bhge",
"BBN","BalckRock Taxable Municipal Bond Trust","21.83","$1.25B","2010","n/a","n/a","https://www.nasdaq.com/symbol/bbn",
"BLL","Ball Corporation","52.03","$17.65B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/bll",
"BANC","Banc of California, Inc.","14.8","$749.61M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/banc",
"BANC^D","Banc of California, Inc.","25.8783","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banc^d",
"BANC^E","Banc of California, Inc.","25.31","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/banc^e",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","5.96","$39.74B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","12.22","$81.8B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbd",
"BBDO","Banco Bradesco Sa","10.78","$72.16B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bbdo",
"BCH","Banco De Chile","31.76","$48.12B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","18.92","$748.07M","1992","Finance","Commercial Banks","https://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","13.3","$99.38B","2009","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","32.29","$15.21B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsac",
"BSMX","Banco Santander Mexico, S.A., Institucion de Ban","7.26","$9.85B","2012","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bsmx",
"SAN","Banco Santander, S.A.","4.66","$75.66B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/san",
"SAN^B","Banco Santander, S.A.","19.47","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/san^b",
"CIB","BanColombia S.A.","45","$10.82B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/cib",
"BXS","BancorpSouth Bank","29.37","$2.93B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bxs",
"BAC","Bank of America Corporation","28.38","$274.41B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac",
"BAC^A","Bank of America Corporation","25.8326","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^a",
"BAC^B","Bank of America Corporation","25.94","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^b",
"BAC^C","Bank of America Corporation","26.415","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^c",
"BAC^E","Bank of America Corporation","21.28","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^e",
"BAC^K","Bank of America Corporation","25.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^k",
"BAC^L","Bank of America Corporation","1295.5899","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bac^l",
"BAC^W","Bank of America Corporation","25.86","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac^w",
"BAC^Y","Bank of America Corporation","25.81","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bac^y",
"BML^G","Bank of America Corporation","20.19","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^g",
"BML^H","Bank of America Corporation","19.24","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^h",
"BML^J","Bank of America Corporation","21.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^j",
"BML^L","Bank of America Corporation","20.91","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bml^l",
"BOH","Bank of Hawaii Corporation","78.44","$3.26B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/boh",
"BMO","Bank Of Montreal","73.34","$46.89B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bmo",
"NTB","Bank of N.T. Butterfield & Son Limited (The)","35.22","$1.95B","2016","Finance","Commercial Banks","https://www.nasdaq.com/symbol/ntb",
"BK","Bank Of New York Mellon Corporation (The)","52.62","$50.54B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bk",
"BK^C","Bank Of New York Mellon Corporation (The)","24.21","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bk^c",
"BNS","Bank of Nova Scotia (The)","56.41","$69.22B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/bns",
"BKU","BankUnited, Inc.","34.54","$3.42B","2011","Finance","Savings Institutions","https://www.nasdaq.com/symbol/bku",
"BCS","Barclays PLC","8.27","$35.42B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/bcs",
"BBDC","Barings BDC, Inc.","9.86","$505.66M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bbdc",
"MCI","Barings Corporate Investors","15.36","$307.37M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mci",
"MPV","Barings Participation Investors","15.5853","$163.54M","1988","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","5.6","$266.34M","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bned",
"BKS","Barnes & Noble, Inc.","5.72","$417.67M","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bks",
"B","Barnes Group, Inc.","59.42","$3.05B","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/b",
"GOLD","Barrick Gold Corporation","13.25","$23.2B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gold",
"BAS","Basic Energy Services, Inc.","4.78","$126.96M","2005","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/bas",
"BHC","Bausch Health Companies Inc.","24.64","$8.62B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bhc",
"BAX","Baxter International Inc.","72.13","$38.38B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bax",
